Bamse
Robert Francis (actor)
Melissa Sue Anderson
Jack Johnson (musician)
Melinda Plowman
Leni Lynn
Bill Kopp
Wesley Snipes
Jessica Lynn
Jolie Holland
Meiko (American singer)
Cody Canada
Aimee Garcia
Ray Nance
MC Trouble
Hy Anzell
Frances Wayne
Winnie Johnson-Marquart
Barney Martin
Shayera Hol
Richard Rober
George P. Mitchell
Beatrice Kay
Richard Tee
Mo Effanga
Ronny Graham
Swiebertje
Willie Best
Shae D'lyn
Ellen Greene
Justin Tranchita
Oscar C. Eliason
Marion Worth
Katie Lucas
Pandora Moon
Kirk Cameron
Krista Branch
Carlo Bonomi
Gill Landry
Category:Reckitt
Larri Thomas
Rhonda Heath
Earl Sinks
Paul Lieber
Gayle Hunnicutt
Bunny Berigan
Dolores Cassinelli
Lisa Wilcox
Dave Reffett
Rory Cochrane
Kay Buena
Kris Allen
Colossus (character)
Titus Turner
George Lowe
Mr. Freeze
Stelio Savante
Marsha Kramer
Billy Vaughn
Howlin' Wolf
Margo Martindale
Helen Broderick
Category:Female characters in fairy tales
Leslie Brooks
Sheldon J. Plankton
Irene Tsu
Durand Bernarr
Edward Mallory
Haing S. Ngor
Gérard Louis-Dreyfus
Johann Kraus
Qaasim Middleton
Henry Morgan (humorist)
Vivian Bonnell
Cornelius Keefe
Phoebe McQueen
Charles Widmore
Nancy Stohlman
Wende Wagner
Avant (singer)
Mildred Roper
Charlie Briggs (actor)
Shirley Brown
Grenique
Dick Haymes
Rosita Fernández
Dayton Allen
Tiger Haynes
Robert Moresco
Bridget Everett
Laska Winter
Marc Nathanson
Jim Hawkins (character)
Midge Klump
Stephen Baldwin
Ric Lansing
Henry Ramsay (Neighbours)
Esmeralda (The Hunchback of Notre-Dame)
Green Mask
Claudia Dell
Nicole Atkins
Violet Turner
Arthur Dent
John Torres
Steven Anthony Lawrence
Colton Jacobson
Julie Caitlin Brown
Adelaide Klein
Abdurrahman Alp (fictional character)
"Mr. Skygack, from Mars"
Donna Jean Godchaux
Empress Of
Emily Saliers
Julie Adams
Priscilla Moran
Sofia the First
Tree Gelbman
Victoria Legrand
Toonerville Folks
Mars Blackmon
Alison Sweeney
Austin Roberts (singer)
Corey Carrier
Phoebe Brand
Lisa Simpson
Melissa Manchester
Francis Menotti
Jane Nigh
Chuck Hicks
Bryan Hymel
James Dunn (actor)
Griff Barnett
Marjorie Reynolds
Eve Southern
Apache Chief
Zakes Mokae
Raquel Welch
Jimmy Walker (country musician)
Jeanne Cooper
Gilly (A Song of Ice and Fire)
Pearl Aday
Campari Group
Judd Hirsch
Guitar Pete Franklin
Alex Bradford
Bill Hefner
Eunice Pringle
Randy Montana
Jeffrey D. Sams
Aubrey Haynie
Countess Vaughn
Elizabeth Jennings (The Americans)
Broncho Billy Anderson
Adam Green (musician)
Margaret Dumont
Johnny Standley
Dee Dee Bridgewater
George Washington
Laz Alonso
John Calvin (actor)
Barbara Weeks (film actress)
Matt Carter (Coronation Street)
Glenn Wrage
Catherine Keener
Joe Harris (actor)
Barnaby (comics)
Jensen Huang
Damita Jo DeBlanc
Billy Crystal
Debbie Benton
Alfred Piccaver
Carole Fredericks
Roxane Mesquida
Rick Hearst
William McCall (actor)
Carol Christensen
Phyllis Haver
Lacey Chabert
Nancy (Oliver Twist)
Justin Henry
"Victor Wong (actor, born 1906)"
Lil Rounds
The Greek
Xinjiang Chalkis
Snoid
Dolly Gallagher Levi
Five for Fighting
Miles Laurence
Diana Sowle
Washboard Willie
Anna Dodge
John Finn
Erika M. Anderson
June Harding
Michael Williams (Neighbours)
Ed Fury
Ryan Destiny
Michelle Hurst
Gene Anthony Ray
Bobby DeBarge
Michael V. Gazzo
Kamuela Kahoano
James Bush (actor)
Frank Erlanger
David Ruffin
James Philbrook
Chris Hargensen
BT (musician)
Patricia Ellis
Cabin Still
Tom Waits
O. V. Wright
Category:Marvel Comics characters
Bruce Glover
Abigail Clayton
Chris Cline
Kate Burton (actress)
Johnny Van Zant
Edward Andrews
Jacqueline Logan
Kim Kardashian
Gian-Carlo Coppola
Phil Ochs
Arlene Dahl
Nicky Jam
Tico Wells
Sara Gilbert
Tokyo (Money Heist)
Hy Pyke
Leon Charney
Buzz Lightyear
Michael Spears
Lucinda Williams
Jack Crawford (character)
Emily Gerdes
Category:Millard Fillmore
John Shea
EZI
SZA
Enrique Castillo
Brad Davis (actor)
Maggie Simpson
Willard Mack
Jerry Lynn Williams
Roy Harvey (musician)
Bernard Osher
David Oliver (singer)
Little Johnny Jones (pianist)
Tank McNamara
Ernest Joy
Kalil Wilson
Meghann Haldeman
Eddie Cahill
James Victor (actor)
Jim Simons (mathematician)
Greg Laswell
Clark Kent (DC Extended Universe)
Kathleen Crowley
Isabel Pearse
Marla Maples
Keli Price
Fred Santley
Floyd Westerman
Caleb Johnson
Jimmy Roberts (singer)
Damien Trotter
Dean Martin
Clarence Handyside
Mozelle Britton
Patrick Stickles
Ferdinand Schumann-Heink
Ethel Ayler
William Fitzsimmons (musician)
Katharine Ross
John Cazale
Bert Woodruff
Jack Skellington
Lee J. Cobb
Carleton G. Young
Kathleen Cody (actress)
Sheaffer
Gloria D. Brown
Florence Lake
Michael English (American singer)
Elden Henson
Joan Pringle
Lawrence Adisa
Ernest Wood (actor)
Ingrid Croce
Katy Keene
Ragnar Hasselgren
Mary Katherine Gallagher
Lauren Branning
Rich O'Toole
Billy Nelson (actor)
Quincey Morris
Helen Lindroth
Vance Colvig
Steve Cardenas
Guardian Industries
Turk Murphy
Marion Williams
Tommy Muñiz
Eureka (Oz)
Fabian Forte
Adam Granduciel
John Wheeler (musician)
Dee Edwards (singer)
Margaret Vale
Doris Akers
Pat Sugden
Audra Lindley
Chloe Lane
Jasmine Trias
Demi Miller
Leontyne Price
Harper Starling
Jane Van Etten
Leroy Sanchez
Ian Keith
Remi Wolf
Teri Hatcher
William Devane
Jim Caviezel
Jeremih
Ronan the Accuser
Zoe Cassavetes
Karl Kennedy
Kenna
Allan Nixon
Narda Onyx
Owen Hunt
Helene Millard
Greg Watanabe
Herbert Fisk Johnson III
John Hoyt
Bob Dawson (television host)
Kelly Crabtree
Steve Trevor
Jaime Pressly
Kevin Systrom
Dana Carvey
Margaret Mason
Rob Thomas (musician)
Malea (singer-songwriter)
Elle Robinson
Mark Goddard
Eric Forrester
Forrest Stanley
Judy Lewis
Rita Quigley
Austin Adamec
Bessie Loo
Nicole Theriault
Zac Smith (Shortland Street)
Lynn Benesch
Alex Olanov
Jere Shea
Dr. Horse
Chris Daughtry
Gaelynn Lea
Z Berg
August Zirner
Lisa Janti
Shower Shock
Shemar Moore
Avery Schreiber
Allan Lane
Marguerite Julie Strauss
Sarah Cunningham (actress)
Marlon Wayans
Jack Perkins (actor)
Dalton Rapattoni
The Gumps
Jenny Simpson (singer)
Henry Townsend (musician)
Richard Frank (actor)
Lauren Ambrose
Category:Li'l Abner characters
Frank Lanning
Beth Hall
Sean Schemmel
Rashida Jones
Anthony D'Amato
Stacey Tappan
Ralph Lewis (actor)
Duncan Button
Chuck Wicks
Sonny Til
Brenda Strong
Linda Lavin
Mike Dirnt
Kene Holliday
Margaret O'Brien
Rick Cluchey
Janet Beecher
Carmen Justice
Samia (musician)
John Legend
Red Sonya of Rogatino
Kristine Elezaj
Jadon Lavik
Bob Carroll (singer/actor)
Arnold Moss
Andrew Bryniarski
Ruth Etting
Mos Def
Juggernaut (character)
Tommy Shelby
Bill Foster (character)
Ashley Roberts
Sally Fletcher
Guy Usher
Chase Walker
Katherine Chancellor
Nicolas Berggruen
Scott Irwin
Gallant (singer)
Edythe Chapman
Sean Gullette
Warren Manzi
Mabel Hite
Nelson Peltz
Daisy Carter
David Rockefeller
Lazy Bill Lucas
Vernon Washington
John Black (Days of Our Lives)
Frankenstein's monster
Jeff Trachta
Ashton Shepherd
Rich Hardbeck
Simonne Jones
Michael Greer
Buck Dharma
Jack Williams (stuntman)
Arthur Crudup
Rufus Payne
Sarah Rafferty
Danielle Andropoulos
Linda Dano
Peter Wang
Domino (character)
Charlie Ergen
Pat Cashman
Lindsay Parker
Roger Rabbit
Jonathan Frakes
Catherine O'Hara
Natalie Desselle-Reid
Crystal Waters
John Carradine
Brandon Routh
Hilary McRae
Steve Gravers
Dave Melillo
Latka Gravas
Davey Davison
The Continental Op
Susanna Foster
Riverside (brand)
Rozz Williams
Logan English
Cesar Romero
Dorothy Young
Chubby Wise
Rebekka Armstrong
Ethel Mertz
Rich Mullins
James Cardwell (actor)
Hayley Ramsey
Jack Riley (actor)
Anne Harris (musician)
Gene Summers
Virtue Hampton Whitted
Mo Harris
Louis Bacon (musician)
Carmela Corleone
Edward Patten
Michael C. Maronna
Shannon Elizabeth
Lily Potter
Matt McKenzie
Horace McMahon
Priscilla Weems
Mel Tormé
Penelope Pitstop
Robert Gant
Lex Barker
Mike Geier
Milan the Leather Boy
Dr. Squatch
Mason Lee
Lydie Denier
Gary Collins (actor)
Johnny Russell (singer)
Rod Brasfield
Fleming Brown
Edgar Lewis (director)
Layla Williamson
Courtney Jaye
David Hedison
Sam Zell
Judi Evans
Joshua Morrow
Henry Davis (performer)
Jaime Lannister
"Ronia, the Robber's Daughter"
Max Perlich
Turgut Alp (fictional character)
Canela Cox
Martin Garralaga
J. D. Simo
Mary-Margaret Humes
Eric Darius
Mary Carr
Jerry Mouse
F. Murray Abraham
Bud Cort
Joey Goebel
Heidi Lenhart
Paul America
Julian Casablancas
Peter Maximoff
Susannah McCorkle
Andrew Ripp
Karen Dalton
Frogman (Oz)
Lola May
Sondra Gair
Category:Barilla (company)
David Bologna
Dyanne DiRosario
Anna Nalick
Alan Furlan
Charles Quigley
Tim O'Leary
Cottonelle
Rusty-James
David Hyde Pierce
Pat Hingle
Abe Martin (comic strip)
Alison Parson
Roy Engel
Jaleel White
Q'orianka Kilcher
Paul Fix
Israel Alter
Ywain
Shulem Lemmer
Brodie Hanson
Jayne Meadows
Layla Angulo
J. D. Evermore
Tommy Carcetti
Robyn Adele Anderson
Marta Linden
Gilly Roach
Phyllis Allen
Henry Hite
Aaron Schwartz (American actor)
Denise Alexander
T.V. Carpio
Gladys Valerie
John Gatins
Guy Raymond
Alphonse Ethier
Peter Kellogg
Hunter King (Home and Away)
JJ Lawhorn
Jerry Mathers
Christopher Lloyd
Mr. Nilsson
Maria Dizzia
Roxie Roker
Slim Wilson
Damien Dante Wayans
Mary Wynn
Lumen Pierce
Cleo Gibson
Wonder Twins
Constance Ford
Oropax
Saxie Dowell
Jenna Leigh Green
Terry McGovern (actor)
Maria Burton
Caitlin McCarthy
Nervous Norvus
Necros (James Bond)
Julian Robertson
Stanley Ralph Ross
Jennifer Rubin (actress)
Booba Barnes
Gwen Stefani
Reg Lewis (bodybuilder)
Chris Shinn
Tom Wilson (actor)
Roy Brown (blues musician)
Pat Healy (actor)
Shawn Z.
Anna Clendening
Rupert Johnson Jr.
Natalie Warner
Patton Oswalt
Don S. Davis
Robert V. Barron
Luke Combs
William E. Macaulay
Angelique Bates
Rhona Bennett
Renly Baratheon
Kim Sozzi
Miss Brahms
Mickey Shaughnessy
Otis Young
Robert Horton (actor)
"Fanny Campbell, the Female Pirate Captain"
Sam Scarber
Elliott Sullivan
Paul Anka
Shannon McCormick
J. Bazzel Mull
Lois Weaver
Shannon Day
Gertrude Coghlan
Max Holden (One Life to Live)
Johnny Weissmuller Jr.
Tonya Pinkins
Verna Hillie
Nolan Sotillo
Susan Lucci
Mickey Mouse
Patricia Darcy Jones
Del Reeves
Nicole Morier
Doyle Holly
Clayton Landey
Boris Jordan
Francis Pierlot
Debbie Loeb
Eric Bogosian
Dave Lambert (American jazz vocalist)
Betty Ross Clarke
Gongman
Chita Rivera
Rhys Ashworth
Dick Foran
Saverio Guerra
Liu Chen and Ruan Zhao
Rozes (musician)
Richard Thomas (actor)
Lorri Bagley
Noelle Beck
Walter Shorenstein
Ron Lowry
Dick Robertson (songwriter)
Kate Hodge
Roose Bolton
Samuel L. Jackson
Rain Phoenix
Adam Levine
Bradley Kincaid
Martin Garner (actor)
Brian L. Roberts
Adam Goldberg
Joey Ramone
Joan Marsh
David Nelson (actor)
Tony Tamer
Clarence Burton
Ruby Romaine
Ellen Pompeo
John Ireland
Kelsey Grammer
Madelyn Clare
Stephanie Wittels Wachs
Daniel Davis
Bob Bell (actor)
Sylvia (comic strip)
Lynne Overman
Elliot Goblet
Doreen McKay
Victor Brandt
Rotimi (actor)
Edward Bunker
Category:UPA series and characters
Stefano Langone
James Cruze
O. B. McClinton
Jason Butler Harner
James Seay
Ed Droste
James Edwards (actor)
Angela Montenegro
Cora Sue Collins
Kim Coles
Richard Kollmar
Lyle Alzado
Winifred Westover
Michael DeLano
Ken Osmond
Dick Warlock
Saeed Jeffery
Jacquees
Paulene Myers
Cornell Gunter
Rabbit Brown
Winslow Corbett
Sie7e
Gladys Hulette
Harold Hamm
James Young (director)
Belle Story
Tucker McGuire
Hallie Eisenberg
Louis Armstrong
Judith Faulkner
Kenton Duty
Robert Ridgely
Allie Goertz
Jason Grimshaw
Little Brother Montgomery
Donna Mills
William Conrad
Carol Speed
Yoda
Bessie Thomashefsky
Frank Sutton
Marjorie Eaton
Keith Nobbs
June Gittelson
Dan Gilbert
Fay Helm
Shara Nova
Max von Essen
Category:Peanuts characters
Altra Running
Vincent Viola
Guitar Nubbit
Van Dyke Parks
Kirk Sutherland
Howard Jones (American musician)
Larry Cameron
Ted Billings
Valerie Wildman
Melanie Maher
April Masini
Jeremy Jackson
Jango Fett
Lewis Croft
Arvie Lowe Jr.
George Gobel
Luther Allison
Kendra Erika
Alana de la Garza
Warren William
Carlton Griffin
Liza Figueroa Kravinsky
Tammy Cochran
Nick Nolte
Frank Tinney
Kristoff (Frozen)
Victor Varconi
Amy Clarke (musician)
Tiny Vipers
Kim Craig
Honoré Lechasseur
Paul Lambert (actor)
Art Alexakis
James Valenti
Dee Clark
Snooky Pryor
Frank Moro
Ireene Wicker
Ian Gomez
Dave Haywood
Mercedes McCambridge
Abigail Williams (As the World Turns)
Alice Nielsen
Mitch Harris
Eddie Bo
Evelyn Hoey
Alice Fleming
James Tolkan
Darren Robinson (rapper)
Tamara Shayne
Al Franken
Charles Kelley
Tamela Mann
Twink Caplan
Jacqueline Gadsden
Martha Mansfield
Gwendolyn Logan
Anna Mae Winburn
Wendy the Good Little Witch
Michael Shane
Bo Carter
Madge Kennedy
Jeni Le Gon
Noel Blanc
Torrey Carter
Toni Aubin
Ebenezer Scrooge
Bryce Walker
Shamir (musician)
Austin Powers (character)
Todd Karns
Jay Eaton
Don Ho
Starfox (comics)
Elise Stevenson
"Christone ""Kingfish"" Ingram"
Gloria Foy
Jeanne Crain
John Abele
Lucifer Morningstar
Hailey Tuck
Shaggy Man
Lonny Chapman
Charles Quinlivan
Steven Wayne Horton
Serena van der Woodsen
Dee Lampton
Ann Morgan Guilbert
Brandon Adams (actor)
Barry Allen (DC Extended Universe)
Janet Gardner
Robert Brubaker
Pepper Steiger
Nathan Kress
Bianca Allen
Jenn Wasner
Marguerite Courtot
Nikki DeLoach
Nancy Walters
Jesca Hoop
Loretta Clemens Tupper
Muse Watson
Barrie Youngfellow
Diane O'Connor
Oscar Apfel
Ricky Bobby
Walter Walker (actor)
Quigley (musician)
Category:Nestlé
Chris Phillips (voice actor)
Jeff Redd
Marki Bey
Arya Stark
Ed Brandenburg
Katie Wright
Margerie Bonner
Charmin
Tyler Moon
Ronald Perelman
Carla Crozier
Rosa Klebb
Julius Eastman
William Michael Morgan
Carlos Navarro (actor)
Danielle Spencer (American actress)
Scarlett O'Hara
Old Fitzgerald
Jacob Black
Brion James
Rex Balsom
Ethel Levey
Alice Dovey
Eddie Spears
Dominic Thompson
Olivia Falconeri
Don Collier
Don Cornell
Sam Flint
Samwell Tarly
Peter Hooten
Asia'h Epperson
Blaine Larsen
Michael Durrell
David Hayward
Paul St. Peter
Vincent Irizarry
Nick De Ruiz
Sam Tsui
Carlton Pearson
Cameron Van Hoy
Tasha Thomas
Mario Lopez
Murray Hamilton
Bib Fortuna
TaQuita Thorns
Leslie Gonda
Marley Shelton
Edward Everett Horton
Tricia Leigh Fisher
Lisa Brenner
Jason Narvy
Zynga
Obsidian (comics)
Paul Krempe
Vincent Spano
Darin De Paul
Ethel Hall
Lucille Powers
Charlotte Lawrence (actress)
Liberace
Seret Scott
Jerry Clower
Jonathan Kaufer
Irving Cummings
Tim Matheson
David Holt (American actor)
Robert Prosky
Kyle Andrews
Vida Guerra
Joe Kirkwood Jr.
Ranger Bill Miller
Reizl Bozyk
Carla Gugino
Max Schneider
Marty Sammon
Seth Putnam
Tommy Rall
Beta (The Walking Dead)
Antonique Smith
Robin Jacobs
Ted Daffan
Anna Wolek
Robert Woolsey
Dan Gilvezan
Bert Sommer
Robert DeLong
Ash Riser
Kiely Williams
Lucy Coe
Dave Regan
Dick Botiller
Paul Richards (actor)
Microsoft
Bunny Manders
Sarah Hudson (singer)
Kam Yuen
Patrick Lee Hammond
Kameron Alexander
Sunspot (Marvel Comics)
Dorothy Jordan (American actress)
Michael Jackson
Arthur Tracy
Peter Bergman
Melissa Fahn
Ruth Terry
Betsy Aidem
Matt Letscher
Kay Johnson-Gentile
Zoe Saldana
Joan Barry (American actress)
Jane Lynch
Navi Rawat
"Allen ""Farina"" Hoskins"
Ron Roy (producer)
Lillian Hayman
Jake Martin (All My Children)
Victoria Vox
Category:Spawn characters
Lee de Broux
Ellen Travolta
Melody Gardot
Lauren Stamile
Maggie Blye
Charles Ray (actor)
Mary Maurice
Aimee Mann
Carrie Akre
Rob Hawthorne (Hollyoaks)
William Bailey (actor)
Dennis O'Keefe
Joe Sun
Lon Clark
Lola Rhodes
Jacqui McQueen
Hardee Kirkland
Lauren Kennedy
Arthur Holmwood
Shinola (retail company)
Category:Martin Van Buren
Brendon Urie
Cynthia Pepper
Marcia Wallace
Alicia Clark
Kimberly Cole
Barry Shabaka Henley
DJ Jazzy Jeff
Tiffany Young
Toni Braxton
Leander Sydnor
Pete Francis Heimbold
Russell Means
Eddie Glass
K. C. Douglas
Marshall Leib
Marian Marsh
Margaret MacArthur
Ethan Fixell
Jason Raize
Demi Moore
Beezus Quimby
Mike Damus
Legendary Stardust Cowboy
Greg Bates
Nicholas David
William Dieterle
Robyn Troup
Guy Speranza
Mat Devine
Desiree Gould
Ross Golan
Gloria Whitney
Paul Greenberg (voice actor)
DeSoto (automobile)
George Field (actor)
Jason Cruz
Earl Hindman
Jean Smart
Peter McRobbie
Jason Bernard
Paulette Goddard
Tom Hanks
Warren Cook
David Kersh
James Chen (actor)
Will Evankovich
Tommy Dee
Marlena Evans
Sergeant Snorkel
Cleophus Robinson
Peter Cornell (singer)
Liz Tilton
Dan Green (voice actor)
E. Alyn Warren
Gary Windass
Albert Bilicke
Emiko Queen
Zon Murray
Peg Leg Howell
VaShawn Mitchell
Casey Hensley
"Jane Adams (actress, born 1965)"
Gidget Gein
Maggie Siff
Derick Martini
Peggy Drake
Alan Vint
Jessica Biel
Bill Flagg
Gene Nelson
Pat Finley
Mamie Gummer
Frank Renzulli
Tuesday Knight
Hazel Scott
Henry Gibson
Category:American Idol participants
Erica Kane
Patrick Thomas (actor)
Beth Cahill
Toto (Oz)
Albert Castiglia
Mick Carter
Seth Adkins
Pat Anderson (actress)
Tristin Mays
Percy Jackson
Ilya Serov
Qui-Gon Jinn
Orlandus Wilson
George Clancey
Rosanna Carter
Andrew Duggan
David Ruprecht
Ramona (vocalist)
Bernardine R. Leist
George Soros
Megan Hollingshead
Müller (company)
Tania Jeffries
Robotman (Robert Crane)
Max Palmer
Harry Carey (actor)
Gloria Gaither
Ileen Getz
Elijah Boothe
Steve Tracy
Carl Miller (actor)
Dan Hedaya
Suzanne Kaaren
Arthur Kylander
Shirley Grey
Darren Stark
Jackson T. Stephens
Roya Megnot
Raymond Sackler
Harry Strang
Sally St. Claire
John Davidson (entertainer)
Beth Howland
Lola Blanc
Dick Swiveller
Kevin Rahm
Scott Tracy
Victoria Vinton
Sweet Emma Barrett
Pop Winans
Betsy DeVos
Mary Worth
Ed Gilbert
Phil Rubenstein
John R. Cumpson
Adam Arkin
Deane Janis
Bruno VeSota
Chuck Berry
Valentina Zimina
Darilyn Castillo
Robert Knepper
Demetra Hampton
Dick O'Neill
Phyllis Hyman
Teddy Ruxpin
Fred Stone
Cleopatra Jones
Matt Skilbeck
Bea Booze
Zebedy Colt
Don Rich
Sonny West (actor)
Jin-Soo Kwon
Aja Volkman
Big John Hamilton (actor)
Sweet Pea Atkinson
Trenyce
Athena Cage
Dennis Albaugh
Robin Ward (singer)
John Dixon (As the World Turns)
Buddy Foster
Michael Johnson (drummer)
Kendall Schmidt
Little Dorrit
John Agar
Gina Patrick
Lady Bertilak
Johnny Thunders
Chuck Mitchell
Jack Weston
Ruth Shepley
Constance Carpenter
Tessa Violet
Vince Edwards
Kuiu
Ethel Remey
Jessica Capshaw
Patricia Idlette
Rick Zieff
Karen Allen
Shelley Hirsch
Carrot Top
Martha Mears
Patsy Ruth Miller
Aarón Díaz
Laura Dean (actress)
Melinda Kinnaman
Tim Cunningham (actor)
Blind John Davis
Danielia Cotton
Charles Eaton (actor)
Noah Bennett
Buddy Messinger
Garmin
Billy Wright (musician)
Ronnie Eckstine
Big Pun
Louise Platt
Thomas Rhett
Victoria Lord
Elisabeth Brooks
Marshall Hall (singer)
Mantan Moreland
Paul Muni
Brett Hestla
Nelle Benson
Jordis Unga
Tim Bluhm
Jeremy Rowley
Thomas Commerford
Mike Del Rio
Elaine Arnold
Hattie King Reavis
Jason Myles Goss
Christina Kirk
Betty Mack
James B. Davis (musician)
Michael Parks
Shea Arender
Camila Ashland
Kittens Reichert
Bill Gaither (blues musician)
Courtney Gains
Frankie Darro
Skip Jones
Jim Runyon
Mellanox Technologies
Bill Fagerbakke
Page Morton Black
Caitlyn Taylor Love
Milana Vayntrub
Luther Magby
Shana Cleveland
Belle (Beauty and the Beast)
Steven Culp
Al Freeman Jr.
Ed Genung
Jared Rushton
Howard Witt
Vin Diesel
Priscilla Garita
Little Hatch
Namond Brice
Kevin Gage (actor)
Jake Thomas
Linda Lister
Michelle Scully
Caroline Vreeland
Brad Arnold
John Steel (singer)
Kim Fields
Aaron Tippin
Jackal (The Day of the Jackal)
Category:Famous Studios series and characters
Dia Frampton
Malcolm-Jamal Warner
Jeremy Gelbwaks
Daryl Mitchell (actor)
Kathy Garver
Sister Clara Hudmon
Philippé Wynne
Category:Fun Publications characters
Eric Roberts
Mickey Rooney Jr.
Kerri Kenney-Silver
Camila Luna
Roy Orbison
Johnny Rodgers (singer)
Kevin Skinner
Jill Banner
Scarlett Pomers
Ed Don George
Robert I. Toll
Henry Brown (actor)
Nappy Lamare
Ray Wise
Jessica Carvo
Nestor Paiva
Christel Khalil
Amy Linker
John Emery (actor)
Christie Clark
Dan Fogelberg
Rosie O'Donnell
Leslie Knope
Katie Sugden
Hazel Keener
Ed O'Neill
Dylan Kight
Bob the Builder (character)
Preston Foster
Mavis Staples
Liza Minnelli
Jack Little (songwriter)
ZaSu Pitts
Category:Disney comics characters
Mady Correll
Charlotte Manson
Tracy Quartermaine
Jenna Ushkowitz
Eric Christian Olsen
Dani Stevenson
John de Lancie
Shirley Caesar
Dick Dudley
Tobin Bell
Walter Vinson
Jack Hogan
Leo Willis
Tommy Duckworth
Lucille Ricksen
Ann Cole
Maria Alba
Rosie Perez
Alan Campbell (screenwriter)
Rif Hutton
Evan Williams (bourbon)
Ned Doheny
Elisabeth Omilami
Stu Nahan
Katharine Sergava
Eddie Mekka
Blake Shelton
John Dennis Johnston
Sergio Franchi
Melanie Barnett
Ella Fitzgerald
Serayah (actress)
Dianne Brooks
Henry Kolker
Trina Braxton
Gina Hecht
Al MacKenzie
Antonio Fargas
Moses Sumney
Angela Bassett
Bill Patton (actor)
Slim Willet
Artie Hall
Bob Hughes
Erin McCarley
Joe Dougherty
Theodore J. Forstmann
Joseph Cross (actor)
Patrick Trueman
Loretta Thompson-Glickman
Bernard Fein
Red Wing (actress)
Michael Hollick
Borusa
Carlotta Freeman
Astro Boy
Tuesday Weld
Andrew Belle
Charlie Mars
Charles Trowbridge
Rufus R. Jones
Brenda Marshall
Tyra Ferrell
Jason Lee (actor)
Steve Nave
Scott Glenn
Marcia Rodd
Anna Green (Hollyoaks)
Charles Wayne Day
Joseph Whipp
Lucy Kalantari
José Fanjul
Nando's
General Mills
Connie B. Gay
Judy Toll
Ryan Lavery
Robert F. Lyons (actor)
Beth Brennan
Charles de Batz de Castelmore d'Artagnan
Ahmad Lalar
Liesl Obrecht
Christine Jorgensen
Joanna Roos
Randal J. Kirk
Tuc Watkins
David St. Hubbins
Yossele Rosenblatt
Johnny Cymbal
Jakob Dylan
Harry Babbitt
Irene Bedard
Gloria Joy
George Hertzberg
John Ratzenberger
Christina Nigra
Lovie Lee
Wynn Irwin
Amy Kuney
Beth Broderick
Kar's Nuts
Paul Reiser
Sierra Hull
Struwwelpeter
Jonnie and Brookie
Ivana Miličević
Harry Dean Stanton
Rodney Sacks
Mark Oliver Everett
Patricia Barry
Lyle Waggoner
Carmine Falcone
Penny (comic strip)
Taylor Hawkins
Manolo Villaverde
Kathy Beale
Varys
Kaash Paige
Faiq Bolkiah
Ida Geer Weller
Jack Shephard
Kate Nauta
Lou Perryman
Tara Mandal
Nicole Tieri
Melissa Rapp
Brad Dourif
Charles Russell (actor)
John Randolph (actor)
Scott MacIntyre
Jennifer Aniston
Danny Glover
Robert Duvall
Adrienne Johnson Kiriakis
Josh Evans (film producer)
Nazzim of Bazzim
Giacomo Rimini
Jenifer Lewis
Crystal McKellar
Isabel Withers
Heather Donahue
Frances Upton
Millard Lampell
Ray Stevens (wrestler)
Heather Tom
Amy Williams (Neighbours)
Maria Taylor (musician)
Jack Reno
Auliʻi Cravalho
Raúl Esparza
Pam Bricker
Philip Coolidge
Karl Dane
Chloe (American singer)
Robert Walden
Clark Kent (Smallville)
George Helm
Doctor Slop
Estelle Evans
Kimberly Caldwell
Matt Mattox
Jeanne Carmen
Ian Beale
Jasmine Burrows
Kelli Garner
Edith Storey
Michele Morgan (American actress)
Thomas Browne Henry
Joan Gale
Landau Eugene Murphy Jr.
Ben Gunn (Treasure Island)
Jerry Seinfeld
David Lythgoe
J. B. Adams
Isaac Perlmutter
Janet Jackson
Gene Noble
One String Sam
Charles Starrett
John Brascia
Helene Whitney
Janet Blair
Miriamm Wright
Michael Strange
Lead Belly
Lani Kai
Mary Brian
Veronica Taylor
Thomas Flatley
Ruth Cohen (actress)
Karen Ziemba
Blair Ross
Cindy Williams (EastEnders)
Steve Soboslai
David Faustino
Jonathan Jones (musician)
Will Yun Lee
Marie Rainford
Carl Bell (musician)
Will McMillan
Gravity Girl
Gladys Gale
Eli Cook (musician)
Tracy Wells
Mozelle Alderson
Jack Stehlin
Deborah Adair
Robert Kent (actor)
Christina Hart
Brice Beckham
Michael Ansara
Nick Jonas
Doug Hutchison
Larson Brothers Guitars
Rachel Zegler
Magda Gabor
Laura Bowman
Dudley Field Malone
Lauren Hildebrandt
Corwin C. Tuggles
Mark Gottlieb (Neighbours)
Mark Baker (actor)
Miriam Stevenson
Katelynne Cox
Chester Bennington
Little Lulu
Denise Fox
Frank Welker
Debora Iyall
Jen Shyu
Priscilla Presley
David Wolfe (actor)
Sam Boyd
Betty Wragge
Ken Maynard
Babel Fishh
Georgina Sparks
Shaheen Sheik
Rupert Julian
Lydia Bruce
Anna Townsend
Bobby Day
Karen Beyer
Tom Davis (comedian)
EJay Day
Mateo Santos
Jesse Law
Ardis Krainik
Donna Dixon
Holbrook Blinn
William Castle
Dexter-Russell
Glenn Riggs
Lambert Murphy
Jacquie Lee
Ted Hawkins
Dodger Savage
Pearl Reaves
